old_gene	new_gene	reciprocal_best	old_to_new_pident	old_to_new_qcov	old_to_new_scov	old_to_new_bitscore	new_to_old_pident	new_to_old_qcov	new_to_old_scov	new_to_old_bitscore	new_protein_accession	old_to_new_title
B9J08_002423	B9J08_05433	True	100	100	100	849	100	100	100	849	KAK8438349.1	KAK8438349.1 hypothetical protein B9J08_05433 [Candidozyma auris]
B9J08_002424	B9J08_05434	True	100	100	100	1527	100	100	100	1527	KAK8438350.1	KAK8438350.1 hypothetical protein B9J08_05434 [Candidozyma auris]
B9J08_002425	B9J08_05435	True	100	100	100	422	100	100	100	422	KAK8438351.1	KAK8438351.1 hypothetical protein B9J08_05435 [Candidozyma auris]
B9J08_002426	B9J08_05436	True	100	100	100	301	100	100	100	301	KAK8438352.1	KAK8438352.1 hypothetical protein B9J08_05436 [Candidozyma auris]
B9J08_002427	B9J08_05437	True	100	100	100	794	100	100	100	794	KAK8438353.1	KAK8438353.1 hypothetical protein B9J08_05437 [Candidozyma auris]
B9J08_002428	B9J08_05438	True	100	100	100	1738	100	100	100	1738	KAK8438354.1	KAK8438354.1 hypothetical protein B9J08_05438 [Candidozyma auris]
B9J08_002429		False	100	100	100	1188						KAK8438355.1 asparagine synthetase [glutamine-hydrolyzing] 2 [Candidozyma auris]
B9J08_002430	B9J08_05440	True	100	100	100	548	100	100	100	548	KAK8438356.1	KAK8438356.1 hypothetical protein B9J08_05440 [Candidozyma auris]
B9J08_002431	B9J08_05441	True	100	100	100	522	100	100	100	522	KAK8438357.1	KAK8438357.1 hypothetical protein B9J08_05441 [Candidozyma auris]
B9J08_002432	B9J08_05442	True	100	100	100	892	100	100	100	892	KAK8438358.1	KAK8438358.1 hypothetical protein B9J08_05442 [Candidozyma auris]
B9J08_002433	B9J08_05443	True	100	100	100	571	100	100	100	571	KAK8438359.1	KAK8438359.1 hypothetical protein B9J08_05443 [Candidozyma auris]
B9J08_002434	B9J08_05444	True	100	100	100	1159	100	100	100	1159	KAK8438360.1	KAK8438360.1 hypothetical protein B9J08_05444 [Candidozyma auris]
B9J08_002435	B9J08_05445	True	100	100	100	1011	100	100	100	1011	KAK8438361.1	KAK8438361.1 hypothetical protein B9J08_05445 [Candidozyma auris]
B9J08_002436	B9J08_05446	True	100	100	100	416	100	100	100	416	KAK8438362.1	KAK8438362.1 hypothetical protein B9J08_05446 [Candidozyma auris]
B9J08_002437	B9J08_05447	True	100	100	100	555	100	100	100	555	KAK8438363.1	KAK8438363.1 hypothetical protein B9J08_05447 [Candidozyma auris]
B9J08_002438	B9J08_05448	True	100	100	100	525	100	100	100	525	KAK8438364.1	KAK8438364.1 hypothetical protein B9J08_05448 [Candidozyma auris]
B9J08_002439		False	100	100	100	489						KAK8438365.1 rpsU-divergently transcribed protein [Candidozyma auris]
B9J08_002440	B9J08_05450	True	100	100	100	209	100	100	100	209	KAK8438366.1	KAK8438366.1 hypothetical protein B9J08_05450 [Candidozyma auris]
B9J08_002441	B9J08_05451	True	100	100	100	366	100	100	100	366	KAK8438367.1	KAK8438367.1 hypothetical protein B9J08_05451 [Candidozyma auris]
B9J08_002442	B9J08_05452	True	100	100	100	349	100	100	100	349	KAK8438368.1	KAK8438368.1 hypothetical protein B9J08_05452 [Candidozyma auris]
B9J08_002443	B9J08_05453	True	100	100	100	1140	100	100	100	1140	KAK8438369.1	KAK8438369.1 hypothetical protein B9J08_05453 [Candidozyma auris]
B9J08_002444	B9J08_05454	True	100	100	100	1363	100	100	100	1363	KAK8438370.1	KAK8438370.1 hypothetical protein B9J08_05454 [Candidozyma auris]
B9J08_002445	B9J08_05455	True	100	100	100	917	100	100	100	917	KAK8438371.1	KAK8438371.1 hypothetical protein B9J08_05455 [Candidozyma auris]
B9J08_002446	B9J08_05456	True	100	100	100	1070	100	100	100	1070	KAK8438372.1	KAK8438372.1 hypothetical protein B9J08_05456 [Candidozyma auris]
B9J08_002447	B9J08_05457	True	100	100	100	673	100	100	100	673	KAK8438373.1	KAK8438373.1 hypothetical protein B9J08_05457 [Candidozyma auris]
B9J08_002448	B9J08_05458	True	100	100	100	1657	100	100	100	1657	KAK8438374.1	KAK8438374.1 hypothetical protein B9J08_05458 [Candidozyma auris]
B9J08_002449		False	100	100	100	595						KAK8438375.1 GTP cyclohydrolase-2 [Candidozyma auris]
B9J08_002450		False	100	100	100	404						KAK8438376.1 NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial [Candidozyma auris]
B9J08_002451	B9J08_05461	True	100	100	100	2946	100	100	100	2946	KAK8438377.1	KAK8438377.1 hypothetical protein B9J08_05461 [Candidozyma auris]
B9J08_002452	B9J08_05462	True	100	100	100	1650	100	100	100	1650	KAK8438378.1	KAK8438378.1 hypothetical protein B9J08_05462 [Candidozyma auris]
B9J08_002453		False	100	100	100	754						KAK8438379.1 branched-chain-amino-acid aminotransferase, cytosolic [Candidozyma auris]
B9J08_002454	B9J08_05464	True	100	100	100	658	100	100	100	658	KAK8438380.1	KAK8438380.1 hypothetical protein B9J08_05464 [Candidozyma auris]
B9J08_002455	B9J08_05465	True	100	100	100	1164	100	100	100	1164	KAK8438381.1	KAK8438381.1 hypothetical protein B9J08_05465 [Candidozyma auris]
B9J08_002456	B9J08_05466	True	100	100	100	1419	100	100	100	1419	KAK8438382.1	KAK8438382.1 hypothetical protein B9J08_05466 [Candidozyma auris]
B9J08_002457		False	100	100	100	3648						KAK8438383.1 urea carboxylase [Candidozyma auris]
B9J08_002458	B9J08_05468	True	100	100	100	796	100	100	100	796	KAK8438384.1	KAK8438384.1 hypothetical protein B9J08_05468 [Candidozyma auris]
B9J08_002459		False	100	100	100	561						KAK8438385.1 sphingolipid long chain base-responsive protein LSP1 [Candidozyma auris]
B9J08_002460	B9J08_05470	True	100	100	100	1021	100	100	100	1021	KAK8438386.1	KAK8438386.1 hypothetical protein B9J08_05470 [Candidozyma auris]
B9J08_002461	B9J08_05471	True	100	100	100	358	100	100	100	358	KAK8438387.1	KAK8438387.1 hypothetical protein B9J08_05471 [Candidozyma auris]
B9J08_002462	B9J08_05472	True	100	100	100	1914	100	100	100	1914	KAK8438388.1	KAK8438388.1 hypothetical protein B9J08_05472 [Candidozyma auris]
B9J08_002463	B9J08_05473	True	100	100	100	1647	100	100	100	1647	KAK8438389.1	KAK8438389.1 hypothetical protein B9J08_05473 [Candidozyma auris]
B9J08_002464	B9J08_05474	True	100	100	100	809	100	100	100	809	KAK8438390.1	KAK8438390.1 hypothetical protein B9J08_05474 [Candidozyma auris]
B9J08_002465	B9J08_05475	True	100	100	100	1292	100	100	100	1292	KAK8438391.1	KAK8438391.1 hypothetical protein B9J08_05475 [Candidozyma auris]
B9J08_002466	B9J08_05476	True	100	100	100	1040	100	100	100	1040	KAK8438392.1	KAK8438392.1 hypothetical protein B9J08_05476 [Candidozyma auris]
B9J08_002467	B9J08_05477	True	100	100	100	1850	100	100	100	1850	KAK8438393.1	KAK8438393.1 hypothetical protein B9J08_05477 [Candidozyma auris]
B9J08_002468	B9J08_05478	True	100	100	100	297	100	100	100	297	KAK8438394.1	KAK8438394.1 hypothetical protein B9J08_05478 [Candidozyma auris]
B9J08_002469		False	100	100	100	2256						KAK8438395.1 carbamoyl-phosphate synthase arginine-specific large chain [Candidozyma auris]
B9J08_002470	B9J08_05480	True	100	100	100	576	100	100	100	576	KAK8438396.1	KAK8438396.1 hypothetical protein B9J08_05480 [Candidozyma auris]
B9J08_002471	B9J08_05481	True	100	100	100	107	100	100	100	107	KAK8438397.1	KAK8438397.1 hypothetical protein B9J08_05481 [Candidozyma auris]
B9J08_002472	B9J08_05482	True	100	100	100	360	100	100	100	360	KAK8438398.1	KAK8438398.1 hypothetical protein B9J08_05482 [Candidozyma auris]
B9J08_002473		False	100	100	100	603						KAK8438399.1 ribosomal protein S15 [Candidozyma auris]
B9J08_002474	B9J08_05484	True	100	100	100	790	100	100	100	790	KAK8438400.1	KAK8438400.1 hypothetical protein B9J08_05484 [Candidozyma auris]
B9J08_002475	B9J08_05485	True	100	100	100	1942	100	100	100	1942	KAK8438401.1	KAK8438401.1 hypothetical protein B9J08_05485 [Candidozyma auris]
B9J08_002476		False	100	100	100	856						KAK8438402.1 nitrogen regulatory protein DAL80 [Candidozyma auris]
B9J08_002477	B9J08_05487	True	100	100	100	1108	100	100	100	1108	KAK8438403.1	KAK8438403.1 hypothetical protein B9J08_05487 [Candidozyma auris]
B9J08_002478	B9J08_05488	True	100	100	100	851	100	100	100	851	KAK8438404.1	KAK8438404.1 hypothetical protein B9J08_05488 [Candidozyma auris]
B9J08_002479	B9J08_05489	True	100	100	100	655	100	100	100	655	KAK8438405.1	KAK8438405.1 hypothetical protein B9J08_05489 [Candidozyma auris]
B9J08_002480	B9J08_05490	True	100	100	100	1077	100	100	100	1077	KAK8438406.1	KAK8438406.1 hypothetical protein B9J08_05490 [Candidozyma auris]
B9J08_002481	B9J08_05491	True	100	100	100	1100	100	100	100	1100	KAK8438407.1	KAK8438407.1 hypothetical protein B9J08_05491 [Candidozyma auris]
B9J08_002482	B9J08_05492	True	100	100	100	608	100	100	100	608	KAK8438408.1	KAK8438408.1 hypothetical protein B9J08_05492 [Candidozyma auris]
B9J08_002483	B9J08_05493	True	100	100	100	1349	100	100	100	1349	KAK8438409.1	KAK8438409.1 hypothetical protein B9J08_05493 [Candidozyma auris]
B9J08_002484		False	100	100	100	848						KAK8438410.1 eukaryotic peptide chain release factor subunit 1 [Candidozyma auris]
B9J08_002485	B9J08_05495	True	100	100	100	936	100	100	100	936	KAK8438411.1	KAK8438411.1 hypothetical protein B9J08_05495 [Candidozyma auris]
B9J08_002486	B9J08_05496	True	100	100	100	280	100	100	100	280	KAK8438412.1	KAK8438412.1 hypothetical protein B9J08_05496 [Candidozyma auris]
B9J08_002487	B9J08_05497	True	100	100	100	2020	100	100	100	2020	KAK8438413.1	KAK8438413.1 hypothetical protein B9J08_05497 [Candidozyma auris]
B9J08_002488	B9J08_05498	True	100	100	100	733	100	100	100	733	KAK8438414.1	KAK8438414.1 hypothetical protein B9J08_05498 [Candidozyma auris]
B9J08_002489	B9J08_05499	True	100	100	100	1712	100	100	100	1712	KAK8438415.1	KAK8438415.1 hypothetical protein B9J08_05499 [Candidozyma auris]
B9J08_002490	B9J08_05500	True	100	100	100	1012	100	100	100	1012	KAK8438416.1	KAK8438416.1 hypothetical protein B9J08_05500 [Candidozyma auris]
B9J08_002491	B9J08_05501	True	100	100	100	2200	100	100	100	2200	KAK8438417.1	KAK8438417.1 hypothetical protein B9J08_05501 [Candidozyma auris]
B9J08_002492	B9J08_05502	True	100	100	100	395	100	100	100	395	KAK8438418.1	KAK8438418.1 hypothetical protein B9J08_05502 [Candidozyma auris]
B9J08_002493	B9J08_05503	True	100	100	100	146	100	100	100	146	KAK8438419.1	KAK8438419.1 hypothetical protein B9J08_05503 [Candidozyma auris]
B9J08_002494	B9J08_05504	True	100	100	100	1874	100	100	100	1874	KAK8438420.1	KAK8438420.1 hypothetical protein B9J08_05504 [Candidozyma auris]
B9J08_002495		False	100	100	100	363						KAK8438421.1 guanylate kinase [Candidozyma auris]
B9J08_002496	B9J08_05506	True	100	100	100	1199	100	100	100	1199	KAK8438422.1	KAK8438422.1 hypothetical protein B9J08_05506 [Candidozyma auris]
B9J08_002497		False	100	100	100	639						KAK8438423.1 cyclin-dependent kinase 1 [Candidozyma auris]
B9J08_002498	B9J08_05508	True	100	100	100	337	100	100	100	337	KAK8438424.1	KAK8438424.1 hypothetical protein B9J08_05508 [Candidozyma auris]
B9J08_002499	B9J08_05509	True	100	100	100	825	100	100	100	825	KAK8438425.1	KAK8438425.1 hypothetical protein B9J08_05509 [Candidozyma auris]
B9J08_002500	B9J08_05510	True	100	100	100	380	100	100	100	380	KAK8438426.1	KAK8438426.1 hypothetical protein B9J08_05510 [Candidozyma auris]
B9J08_002501		False	100	100	100	644						KAK8438427.1 long-chain 3-oxoacyl-CoA reductase [Candidozyma auris]
B9J08_002502		False	100	100	100	283						KAK8438428.1 ubiquitin-conjugating enzyme variant MMS2 [Candidozyma auris]
B9J08_002503	B9J08_05513	True	100	100	100	1211	100	100	100	1211	KAK8438429.1	KAK8438429.1 hypothetical protein B9J08_05513 [Candidozyma auris]
B9J08_002504	B9J08_05514	True	100	100	100	1630	100	100	100	1630	KAK8438430.1	KAK8438430.1 hypothetical protein B9J08_05514 [Candidozyma auris]
B9J08_002505	B9J08_05515	True	100	100	100	900	100	100	100	900	KAK8438431.1	KAK8438431.1 hypothetical protein B9J08_05515 [Candidozyma auris]
B9J08_002506	B9J08_05516	True	100	92.8	92.8	1076	100	92.8	92.8	1076	KAK8438432.1	KAK8438432.1 hypothetical protein B9J08_05516 [Candidozyma auris]
B9J08_002507	B9J08_05517	True	100	100	100	225	100	100	100	225	KAK8438433.1	KAK8438433.1 hypothetical protein B9J08_05517 [Candidozyma auris]
B9J08_002508		False	100	100	100	625						KAK8438434.1 dimethyladenosine transferase [Candidozyma auris]
B9J08_002509	B9J08_05519	True	100	100	100	922	100	100	100	922	KAK8438435.1	KAK8438435.1 hypothetical protein B9J08_05519 [Candidozyma auris]
B9J08_002510	B9J08_05520	True	100	100	100	1364	100	100	100	1364	KAK8438436.1	KAK8438436.1 hypothetical protein B9J08_05520 [Candidozyma auris]
B9J08_002511	B9J08_05521	True	100	100	100	294	100	100	100	294	KAK8438437.1	KAK8438437.1 hypothetical protein B9J08_05521 [Candidozyma auris]
B9J08_002512	B9J08_05522	True	100	100	100	1040	100	100	100	1040	KAK8438438.1	KAK8438438.1 hypothetical protein B9J08_05522 [Candidozyma auris]
B9J08_002513	B9J08_05523	True	100	100	100	461	100	100	100	461	KAK8438439.1	KAK8438439.1 hypothetical protein B9J08_05523 [Candidozyma auris]
B9J08_002514	B9J08_05524	True	100	100	100	465	100	100	100	465	KAK8438440.1	KAK8438440.1 hypothetical protein B9J08_05524 [Candidozyma auris]
B9J08_002515	B9J08_05525	True	100	100	100	364	100	100	100	364	KAK8438441.1	KAK8438441.1 hypothetical protein B9J08_05525 [Candidozyma auris]
B9J08_002517	B9J08_05527	True	100	100	100	540	100	100	100	540	KAK8438442.1	KAK8438442.1 hypothetical protein B9J08_05527 [Candidozyma auris]
B9J08_002518	B9J08_05528	True	100	100	100	828	100	100	100	828	KAK8438443.1	KAK8438443.1 hypothetical protein B9J08_05528 [Candidozyma auris]
B9J08_002519	B9J08_05529	True	100	100	100	733	100	100	100	733	KAK8438444.1	KAK8438444.1 hypothetical protein B9J08_05529 [Candidozyma auris]
B9J08_002520	B9J08_05530	True	100	100	100	459	100	100	100	459	KAK8438445.1	KAK8438445.1 hypothetical protein B9J08_05530 [Candidozyma auris]
B9J08_002521	B9J08_05531	True	100	100	100	2698	100	100	100	2698	KAK8438446.1	KAK8438446.1 hypothetical protein B9J08_05531 [Candidozyma auris]
B9J08_002522	B9J08_05532	True	100	100	100	626	100	100	100	626	KAK8438447.1	KAK8438447.1 hypothetical protein B9J08_05532 [Candidozyma auris]
B9J08_002523	B9J08_05533	True	100	100	100	277	100	100	100	277	KAK8438448.1	KAK8438448.1 hypothetical protein B9J08_05533 [Candidozyma auris]
B9J08_002524	B9J08_05534	True	100	100	100	1226	100	100	100	1226	KAK8438449.1	KAK8438449.1 hypothetical protein B9J08_05534 [Candidozyma auris]
B9J08_002525	B9J08_05535	True	100	100	100	381	100	100	100	381	KAK8438450.1	KAK8438450.1 hypothetical protein B9J08_05535 [Candidozyma auris]
B9J08_002526	B9J08_05536	True	100	100	100	447	100	100	100	447	KAK8438451.1	KAK8438451.1 hypothetical protein B9J08_05536 [Candidozyma auris]
B9J08_002527	B9J08_05537	True	100	100	100	180	100	100	100	180	KAK8438452.1	KAK8438452.1 hypothetical protein B9J08_05537 [Candidozyma auris]
B9J08_002528	B9J08_05538	True	100	100	100	156	100	100	100	156	KAK8438453.1	KAK8438453.1 hypothetical protein B9J08_05538 [Candidozyma auris]
B9J08_002529	B9J08_05539	True	100	100	100	497	100	100	100	497	KAK8438454.1	KAK8438454.1 hypothetical protein B9J08_05539 [Candidozyma auris]
B9J08_002530		False	100	100	100	764						KAK8438455.1 TIGR01456 family HAD hydrolase [Candidozyma auris]
B9J08_002531	B9J08_05541	True	100	100	100	1065	100	100	100	1065	KAK8438456.1	KAK8438456.1 hypothetical protein B9J08_05541 [Candidozyma auris]
B9J08_002532	B9J08_05542	True	100	100	100	863	100	100	100	863	KAK8438457.1	KAK8438457.1 hypothetical protein B9J08_05542 [Candidozyma auris]
B9J08_002533	B9J08_05543	True	100	100	100	333	100	100	100	333	KAK8438458.1	KAK8438458.1 hypothetical protein B9J08_05543 [Candidozyma auris]
B9J08_002534	B9J08_05544	True	100	100	100	1372	100	100	100	1372	KAK8438459.1	KAK8438459.1 hypothetical protein B9J08_05544 [Candidozyma auris]
B9J08_002535	B9J08_05545	True	100	100	100	382	100	100	100	382	KAK8438460.1	KAK8438460.1 hypothetical protein B9J08_05545 [Candidozyma auris]
B9J08_002536	B9J08_05546	True	100	100	100	729	100	100	100	729	KAK8438461.1	KAK8438461.1 hypothetical protein B9J08_05546 [Candidozyma auris]
B9J08_002537	B9J08_05547	True	100	100	100	626	100	100	100	626	KAK8438462.1	KAK8438462.1 hypothetical protein B9J08_05547 [Candidozyma auris]
B9J08_002538	B9J08_05548	True	100	100	100	660	100	100	100	660	KAK8438463.1	KAK8438463.1 hypothetical protein B9J08_05548 [Candidozyma auris]
B9J08_002539	B9J08_05549	True	100	100	100	699	100	100	100	699	KAK8438464.1	KAK8438464.1 hypothetical protein B9J08_05549 [Candidozyma auris]
B9J08_002540	B9J08_05550	True	100	100	100	671	100	100	100	671	KAK8438465.1	KAK8438465.1 hypothetical protein B9J08_05550 [Candidozyma auris]
B9J08_002541	B9J08_05551	True	100	100	100	907	100	100	100	907	KAK8438466.1	KAK8438466.1 hypothetical protein B9J08_05551 [Candidozyma auris]
B9J08_002542	B9J08_05552	True	100	100	100	875	100	100	100	875	KAK8438467.1	KAK8438467.1 hypothetical protein B9J08_05552 [Candidozyma auris]
B9J08_002543	B9J08_05553	True	100	100	100	920	100	100	100	920	KAK8438468.1	KAK8438468.1 hypothetical protein B9J08_05553 [Candidozyma auris]
B9J08_002544	B9J08_05554	True	100	100	100	927	100	100	100	927	KAK8438469.1	KAK8438469.1 hypothetical protein B9J08_05554 [Candidozyma auris]
B9J08_002545	B9J08_05555	True	100	100	100	843	100	100	100	843	KAK8438470.1	KAK8438470.1 hypothetical protein B9J08_05555 [Candidozyma auris]
B9J08_002546	B9J08_05556	True	100	100	100	197	100	100	100	197	KAK8438471.1	KAK8438471.1 hypothetical protein B9J08_05556 [Candidozyma auris]
B9J08_002547	B9J08_05557	True	100	100	100	984	100	100	100	984	KAK8438472.1	KAK8438472.1 hypothetical protein B9J08_05557 [Candidozyma auris]
B9J08_002548	B9J08_05558	True	100	100	100	1056	100	100	100	1056	KAK8438473.1	KAK8438473.1 hypothetical protein B9J08_05558 [Candidozyma auris]
B9J08_002549	B9J08_05559	True	100	100	100	704	100	100	100	704	KAK8438474.1	KAK8438474.1 hypothetical protein B9J08_05559 [Candidozyma auris]
B9J08_002550	B9J08_05560	True	100	100	100	550	100	100	100	550	KAK8438475.1	KAK8438475.1 hypothetical protein B9J08_05560 [Candidozyma auris]
B9J08_002551	B9J08_05561	True	100	100	100	189	100	100	100	189	KAK8438476.1	KAK8438476.1 hypothetical protein B9J08_05561 [Candidozyma auris]
B9J08_002552	B9J08_05562	True	100	100	100	625	100	100	100	625	KAK8438477.1	KAK8438477.1 hypothetical protein B9J08_05562 [Candidozyma auris]
B9J08_002553	B9J08_05563	True	100	100	100	628	100	100	100	628	KAK8438478.1	KAK8438478.1 hypothetical protein B9J08_05563 [Candidozyma auris]
B9J08_002554	B9J08_05564	True	100	100	100	481	100	100	100	481	KAK8438479.1	KAK8438479.1 hypothetical protein B9J08_05564 [Candidozyma auris]
B9J08_002555	B9J08_05565	True	100	100	100	449	100	100	100	449	KAK8438480.1	KAK8438480.1 hypothetical protein B9J08_05565 [Candidozyma auris]
B9J08_002556	B9J08_05566	True	100	100	100	204	100	100	100	204	KAK8438481.1	KAK8438481.1 hypothetical protein B9J08_05566 [Candidozyma auris]
B9J08_002557	B9J08_05567	True	100	100	100	1268	100	100	100	1268	KAK8438482.1	KAK8438482.1 hypothetical protein B9J08_05567 [Candidozyma auris]
B9J08_002558	B9J08_05568	True	100	100	100	429	100	100	100	429	KAK8438483.1	KAK8438483.1 hypothetical protein B9J08_05568 [Candidozyma auris]
B9J08_002559	B9J08_05569	True	100	100	100	978	100	100	100	978	KAK8438484.1	KAK8438484.1 hypothetical protein B9J08_05569 [Candidozyma auris]
B9J08_002560	B9J08_05570	True	100	100	100	228	100	100	100	228	KAK8438485.1	KAK8438485.1 hypothetical protein B9J08_05570 [Candidozyma auris]
B9J08_002562	B9J08_05572	True	100	100	100	1100	100	100	100	1100	KAK8438487.1	KAK8438487.1 hypothetical protein B9J08_05572 [Candidozyma auris]
B9J08_002563	B9J08_05573	True	100	100	100	529	100	100	100	529	KAK8438488.1	KAK8438488.1 hypothetical protein B9J08_05573 [Candidozyma auris]
B9J08_002564	B9J08_05574	True	100	100	100	511	100	100	100	511	KAK8438489.1	KAK8438489.1 hypothetical protein B9J08_05574 [Candidozyma auris]
B9J08_002565	B9J08_05575	True	100	100	100	382	100	100	100	382	KAK8438490.1	KAK8438490.1 hypothetical protein B9J08_05575 [Candidozyma auris]
